LFPG;LFRB;FPO;FPO5561;B190;197151543;160531;2355;160531;2330;20;230
EDDS;LFPG;ABR;ABR5TR;AT73;197151443;160531;2323;160531;2310;7;200
LEBL;LUKK;MLD;MLD898;E190;197151388;160531;2304;160531;2300;4;370
EGGW;LRIA;ROT;ROT396;B733;197151209;160531;2240;160531;2230;9;370
EIDW;LUKK;MLD;MLD832;A319;197151858;160601;0042;160601;0030;0;390
EDDM;EDDM;FCK;FCK311;B350;197150496;160531;2111;160531;2100;9;070
LFPG;LFMT;SWN;SWN5745;B734;197151505;160531;2341;160531;2325;11;310
LFPG;LFBO;SWN;SWN5629;B733;197151512;160531;2341;160531;2325;11;290
LFPG;LIME;BCS;BCS7332;B734;197151883;160601;0100;160601;0045;10;310
LFPG;EGNX;BCS;BCS2582;B734;197151834;160601;0044;160601;0030;9;260
LFPG;LFMN;ABR;ABR5CE;AT72;197152384;160601;0254;160601;0229;20;190
LFPG;LIRP;ABR;ABR9SA;AT72;197152526;160601;0246;160601;0235;6;210
LFPG;LKPR;ABR;ABR2RG;AT72;197152211;160601;0207;160601;0147;15;230
LIMC;LIPZ;ABR;ABR7EC;AT43;197153510;160601;0424;160601;0415;4;180
LFPG;EINN;ABR;ABR7BN;AT43;197152214;160601;0220;160601;0210;5;180
ENGM;LFPG;AFR;AFR275M;E190;197154093;160601;0435;160601;0430;4;360
LFPG;EDDS;ABR;ABR3KT;AT72;197152234;160601;0221;160601;0210;6;230
LFPG;EDDB;ABR;ABR9DN;AT72;197152349;160601;0238;160601;0206;27;230
LFPG;EDDH;ABR;ABR7ZX;AT43;197152415;160601;0305;160601;0240;20;220
LFPG;EGNT;ABR;ABR2CL;AT43;197152477;160601;0243;160601;0232;6;180
EDDS;EPKT;ABR;ABR3KT;AT72;197153982;160601;0443;160601;0430;7;230
EBBR;LFLL;HOP;HOP4311;E145;197154049;160601;0448;160601;0435;6;330
EDDL;LFPG;AFR;AFR107X;E190;197155188;160601;0523;160601;0510;7;220
LFPG;EDDF;AFR;AFR518H;E190;197155757;160601;0556;160601;0530;21;230
LFPG;EDDL;AFR;AFR306E;E190;197155393;160601;0541;160601;0515;21;230
EDDS;LFLL;TJT;TJT042;B190;197156894;160601;0614;160601;0605;3;230
EDDF;LFPG;AFR;AFR019W;E190;197155610;160601;0544;160601;0525;13;220
LFPG;EDDN;AFR;AFR1010;E170;197157682;160601;0701;160601;0635;21;300
LFPG;EDDV;AFR;AFR1338;E170;197157576;160601;0656;160601;0630;21;350
LFPG;EDDW;AFR;AFR1324;E170;197158058;160601;0716;160601;0650;21;330
LFPG;LFBP;ZZZ;AF536NO;E190;197157811;160601;0706;160601;0647;14;350
LFPG;LFSB;ZZZ;AF192JP;E170;197158596;160601;0724;160601;0705;14;310
LFPG;ENGM;AFR;AFR1774;E190;197159594;160601;0806;160601;0740;21;370
LFPG;LFRB;FPO;FPO5561;B190;197183196;160601;2340;160601;2320;15;230
EDDL;LFPG;AFR;AFR1307;E190;197159082;160601;0731;160601;0720;5;220
LFPG;EDDF;ABR;ABR6TR;AT73;197152218;160601;0216;160601;0205;6;190
LKPR;LROP;ROT;ROT226A;B737;197159841;160601;0753;160601;0745;2;410
LFPG;LIMJ;AFR;AFR516B;E170;197160918;160601;0839;160601;0820;14;350
EDDF;LUKK;MLD;MLD864;E190;197159371;160601;0737;160601;0730;1;370
EDDM;LRSB;ROT;ROT316C;B733;197161044;160601;0836;160601;0825;9;330
LFPG;LIRF;ABR;ABR8FA;AT72;197152274;160601;0249;160601;0224;20;210
LFPG;LFRN;ZZZ;AF676BF;E170;197159525;160601;0754;160601;0735;14;180
LFPG;EGPD;AFR;AFR1272;E170;197160159;160601;0826;160601;0800;21;360
LFPG;EDDF;AFR;AFR618J;E190;197160241;160601;0826;160601;0800;21;230
LFPG;LFLL;ABR;ABR6ML;AT72;197152260;160601;0250;160601;0225;20;190
LFPG;EPWA;ABR;ABR1WA;AT72;197152339;160601;0253;160601;0228;20;210
LFPG;EGPH;AFR;AFR686C;E190;197160683;160601;0836;160601;0810;21;360
LFPG;EDDL;AFR;AFR606G;E190;197160810;160601;0839;160601;0815;19;230
