EDDM;LSZH;DLH;DLH2372;E190;202027201;161101;1755;161101;1745;5;240
LIRF;LSGG;DWT;DWT9155;SB20;202019079;161101;1229;161101;1220;2;280
EDDB;EDLP;DIC;DICEE;C525;202011037;161101;0707;161101;0700;2;240
EBBR;LEVT;BCS;BCS316;A306;202007408;161101;0220;161101;0200;14;330
ENGM;ENSG;WIF;WIF145;DH8A;202011802;161101;0739;161101;0730;5;200
ENGM;EKBI;SAS;SAS1901;AT75;202011940;161101;0746;161101;0735;7;180
LSZH;LSZA;SWR;SWR76AZ;DH8D;202018082;161101;1150;161101;1140;1;190
LEBL;LPPT;TAP;TAP1049;A319;202009289;161101;0550;161101;0540;3;390
EDDM;LPPT;TAP;TAP551J;A319;202009304;161101;0555;161101;0545;5;390
LIML;LFPG;EZY;EZY21BA;A320;202012095;161101;0755;161101;0747;0;340
ENGM;ESSA;SAS;SAS480;B737;202012000;161101;0755;161101;0740;11;350
LSGG;LEBL;EZY;EZY47KG;A320;202012165;161101;0803;161101;0750;3;330
EFHK;EGCC;FIN;FIN7PN;E190;202010298;161101;0629;161101;0620;6;400
LFPG;LFKB;EZY;EZY202M;A319;202012230;161101;0805;161101;0750;10;390
EGLL;LTBA;BAW;BAW678;A320;202010139;161101;0637;161101;0615;12;390
EGLL;LEBL;BAW;BAW472;A320;202010206;161101;0641;161101;0620;11;390
LSZH;EGLC;SWR;SWR454;E190;202027342;161101;1800;161101;1750;1;360
LIMC;LPPT;TAP;TAP801;A319;202009060;161101;0544;161101;0535;3;390
LSGG;LIML;GAC;GAC921I;C510;202021574;161101;1415;161101;1401;4;190
EBBR;EGNX;BCS;BCS378;A306;202007334;161101;0200;161101;0140;14;300
EFHK;EPWA;FIN;FIN741;E190;202010405;161101;0635;161101;0625;7;400
LEBL;LPPT;TAP;TAP1043;E190;202014734;161101;0937;161101;0926;4;370
EDDM;LIMC;EZY;EZY15LG;A319;202012812;161101;0820;161101;0809;6;330
LEMD;LIRF;AZA;AZA059;A320;202008331;161101;0506;161101;0455;3;390
LIMC;LIRN;EZY;EZY61NF;A320;202012373;161101;0805;161101;0755;4;390
LIMC;LFPG;EZY;EZY71ET;A319;202012365;161101;0805;161101;0755;4;340
UKBB;LTAI;UTN;UTN4415;B738;202007436;161101;0222;161101;0205;13;370
LSZH;LPPR;TAP;TAP919;E190;202015921;161101;1025;161101;1015;1;370
LKPR;LIRA;WZZ;WZZ4MY;A320;202016926;161101;1056;161101;1050;0;370
LSZH;EGTE;VCG;VCG602;C525;202027515;161101;1810;161101;1800;1;400
EFHK;EFMA;FIN;FIN215;AT75;202010579;161101;0640;161101;0633;4;220
EDDF;EGLL;BAW;BAW901U;A319;202010351;161101;0823;161101;0802;15;380
EDDF;EGPD;DLH;DLH8CJ;E190;202013762;161101;0901;161101;0850;5;360
EDDB;LFPO;EZY;EZY32FH;A320;202012310;161101;0806;161101;0755;6;320
EIDW;EGPH;STK;STK58ED;AT76;202027467;161101;1808;161101;1755;2;150
ENGM;ENBR;MDT;MDT5;CL35;202011415;161101;0725;161101;0715;6;300
ENGM;ENKR;SAS;SAS4472;B737;202012169;161101;0759;161101;0750;5;410
EBBR;EKCH;BCS;BCS302;A306;202007363;161101;0220;161101;0200;14;350
EDDF;ESGJ;BMR;BMR1918;E145;202027634;161101;1811;161101;1800;5;370
EBBR;EFHK;FIN;FIN9M;E190;202010588;161101;0648;161101;0635;7;410
EBBR;EGNX;BMR;BMR1238;E145;202027566;161101;1813;161101;1800;7;280
LIRF;LFLL;VLG;VLG6860;A320;202019666;161101;1300;161101;1245;8;360
ENGM;LEAL;SAS;SAS4675;B738;202014324;161101;0920;161101;0910;6;390
EDDS;LIRF;VLG;VLG6697;A320;202016135;161101;1036;161101;1025;5;370
LFPG;EFHK;FIN;FIN878;E190;202010616;161101;0653;161101;0635;13;410
LIRF;EDDS;VLG;VLG96TA;A320;202012581;161101;0816;161101;0800;9;360
EDDL;LSZH;GWI;GWI9764;A320;202019264;161101;1241;161101;1230;6;290
LSGG;EGLL;BAW;BAW723;A319;202010504;161101;0643;161101;0630;3;380
EDDM;EDDP;DLH;DLH7NM;CRJ9;202020855;161101;1358;161101;1347;6;300
LSZH;EDDN;SWR;SWR119D;DH8D;202018448;161101;1205;161101;1155;1;210
EGLL;LPPT;TAP;TAP353;A319;202009810;161101;0621;161101;0600;11;390
EDDM;LRTR;DLH;DLH5HY;CRJ9;202020835;161101;1345;161101;1335;5;390
EDDF;LPPT;TAP;TAP573;A319;202009675;161101;0614;161101;0600;8;390
EDDM;LIMJ;DLH;DLH6VA;CRJ9;202021022;161101;1355;161101;1345;5;310
ENGM;EDDF;SAS;SAS4755;B738;202012329;161101;0805;161101;0755;6;400
LIML;EGLL;BAW;BAW56NL;A320;202010367;161101;0629;161101;0621;0;380
ENGM;ESSA;NAX;NAX820;B738;202024385;161101;1610;161101;1600;6;330
ENGM;ENVA;NAX;NAX762;B738;202024287;161101;1604;161101;1555;5;310
ENGM;ENBR;NAX;NAX2PN;B738;202024909;161101;1624;161101;1615;5;300
EDDM;LYBE;DLH;DLH5PP;E190;202020774;161101;1345;161101;1335;5;350
EDDM;EHAM;DLH;DLH2FF;E190;202020912;161101;1407;161101;1356;6;360
EDDM;LIPY;DLH;DLH9MK;CRJ9;202021038;161101;1355;161101;1345;5;330
EDDM;EBBR;DLH;DLH4HF;E190;202021211;161101;1400;161101;1350;5;360
LIML;EDDF;DLH;DLH281;CRJ9;202021173;161101;1358;161101;1350;0;400
LSZH;EGLC;CFE;CFE74F;E190;202010593;161101;0835;161101;0825;1;380
EIDW;LSGG;OAV;OAV303;LJ40;202028225;161101;1843;161101;1830;2;410
LFPG;EGLL;BAW;BAW303;A319;202010619;161101;0646;161101;0636;5;240
EGLL;EIDW;BAW;BAW84W;A320;202010657;161101;0659;161101;0640;9;340
ENGM;ENVA;SAS;SAS336;B737;202012448;161101;0810;161101;0800;6;290
LFPG;LOWW;VLG;VLG8546;A320;202012638;161101;0821;161101;0805;11;390
EDDM;EPGD;DLH;DLH9VV;CRJ9;202021182;161101;1401;161101;1350;6;370
EBBR;EGLL;BAW;BAW389;A320;202010621;161101;0653;161101;0638;9;240
EDDB;LIMC;EZY;EZY37FA;A319;202012654;161101;0815;161101;0805;5;380
LFPG;EIDW;AFR;AFR116H;RJ85;202021804;161101;1434;161101;1410;19;320
EGLL;EKCH;BAW;BAW812;A321;202010691;161101;0659;161101;0640;9;370
EBBR;LIMC;EZY;EZY74RF;A319;202012788;161101;0824;161101;0810;8;390
LFPG;EGNT;AFR;AFR158D;RJ85;202021782;161101;1431;161101;1410;16;300
LSZH;EDDB;EZY;EZY53RJ;A320;202012717;161101;0825;161101;0810;6;380
LFPG;LIPZ;EZY;EZY3793;A320;202012663;161101;0821;161101;0805;11;390
ENGM;ENZV;SAS;SAS4015;B737;202012685;161101;0820;161101;0810;6;360
LSZH;LFLL;SWR;SWR532;DH8D;202018735;161101;1215;161101;1205;1;210
ENGM;ESGG;WIF;WIF326;DH8A;202012315;161101;0810;161101;0755;11;190
EDDM;EDDN;DLH;DLH1KY;CRJ9;202022160;161101;1436;161101;1425;6;140
EDDM;LRSB;DLH;DLH1VC;CRJ9;202021133;161101;1400;161101;1350;5;390
EDDM;EDDC;DLH;DLH5UV;E190;202021852;161101;1426;161101;1415;6;280
EDDM;LOWG;DLH;DLH01F;CRJ9;202022624;161101;1455;161101;1445;5;290
EBBR;EDDF;DLH;DLH9W;E190;202022204;161101;1443;161101;1430;7;230
EDDM;LDZA;DLH;DLH6KF;E190;202022100;161101;1437;161101;1427;5;290
EDDM;EDDS;DLH;DLH6UJ;E190;202022508;161101;1450;161101;1440;5;200
EDDM;LIMF;DLH;DLH4NE;CRJ9;202022055;161101;1430;161101;1420;5;370
EDDM;LIPQ;DLH;DLH8HT;CRJ9;202022224;161101;1440;161101;1430;5;250
LIRF;LIEO;ISS;ISS11MB;MD82;202012356;161101;0810;161101;0755;8;250
EDDM;LFSB;DLH;DLH6EP;CRJ9;202022116;161101;1445;161101;1425;15;220
LIML;LICC;ISS;ISS227;B737;202009503;161101;0603;161101;0555;0;410
EDDM;EPWR;DLH;DLH9PW;CRJ9;202021503;161101;1410;161101;1400;5;350
EDDM;ELLX;DLH;DLH4UY;CRJ9;202022134;161101;1436;161101;1425;6;240
EDDM;EBBR;DLH;DLH3FE;E190;202022434;161101;1446;161101;1435;6;380
EDDM;EPPO;DLH;DLH3PL;CRJ9;202022316;161101;1450;161101;1440;5;350
EDDM;LBSF;DLH;DLH5KJ;E190;202021872;161101;1425;161101;1415;5;370
ENGM;ENBR;SAS;SAS255;B736;202012779;161101;0819;161101;0810;5;320
LSZH;EGGW;VLG;VLG7970;A320;202012915;161101;0830;161101;0815;6;380
EDDB;LFML;EZY;EZY4547;A320;202012921;161101;0821;161101;0815;1;390
EDDM;EGLL;BAW;BAW947L;A320;202010754;161101;0847;161101;0842;0;360
LSZH;EDDT;SWR;SWR97M;A320;202012200;161101;0805;161101;0750;6;390
EDDF;LSZH;SWR;SWR1069;A320;202012234;161101;0804;161101;0750;8;210
LFPG;EGKK;EZY;EZY24YT;A320;202010384;161101;0639;161101;0625;9;240
EDDM;EKCH;DLH;DLH9XL;E190;202022600;161101;1456;161101;1445;6;360
LIMC;EBBR;EZY;EZY24NJ;A319;202009699;161101;0556;161101;0549;1;380
ENGM;ENZV;NAX;NAX540;B738;202025408;161101;1644;161101;1635;5;300
ENGM;ENTC;NAX;NAX82J;B738;202024784;161101;1620;161101;1610;6;350
EDDM;LKPR;DLH;DLH7VX;E190;202016668;161101;1055;161101;1045;5;240
LSGG;LSZH;SWR;SWR42RF;F100;202028076;161101;1833;161101;1820;3;160
LIPZ;LIRA;UPS;UPS260;B763;202008338;161101;0502;161101;0455;1;290
EDDF;EPKT;DLH;DLH4PP;E190;202023419;161101;1532;161101;1520;6;370
LEMD;LPPR;TAP;TAP1003;E190;202012838;161101;0829;161101;0815;6;290
LIML;LFML;ISS;ISS26R;B737;202018434;161101;1208;161101;1155;5;410
EDDS;EDDG;PNX;PNX506;JS32;202028041;161101;1828;161101;1820;2;160
EDDB;LIPZ;EZY;EZY46QH;A319;202012918;161101;0825;161101;0815;5;380
EDDM;EGBB;DLH;DLH2XM;E190;202022416;161101;1446;161101;1435;6;380
LSZH;LFMN;SWR;SWR50D;RJ1H;202012372;161101;0805;161101;0755;1;310
ENGM;EKCH;SAS;SAS61B;A320;202012943;161101;0828;161101;0815;9;370
EBBR;LSGG;BEL;BEL2GV;A319;202008840;161101;0538;161101;0525;7;310
EBBR;EDDT;BEL;BEL3TX;RJ1H;202008798;161101;0537;161101;0525;6;290
EBBR;LIMC;BEL;BEL6DR;RJ1H;202008832;161101;0538;161101;0525;7;310
EDDS;EDDT;BER;BER510K;DH8D;202008609;161101;0516;161101;0510;0;230
EBBR;EDDM;DLH;DLH5CK;E190;202024157;161101;1603;161101;1550;7;370
LEMD;EBBR;BEL;BEL3732;A320;202008827;161101;0539;161101;0525;6;380
EDDF;LIMF;DLH;DLH302;CRJ9;202023949;161101;1548;161101;1540;2;310
LIPZ;LFPO;EZY;EZY53HL;A320;202013154;161101;0835;161101;0825;4;380
LIRF;LIEO;ISS;ISS1120;MD82;202020738;161101;1345;161101;1330;8;250
EDDF;EDDG;DLH;DLH2MJ;CRJ9;202025049;161101;1631;161101;1620;5;240
EDDF;ELLX;DLH;DLH396;CRJ9;202025258;161101;1638;161101;1630;2;160
EDDS;EDDM;DLH;DLH9EP;E190;202024648;161101;1616;161101;1605;5;230
EDDF;LSGG;DLH;DLH8ME;CRJ9;202024840;161101;1627;161101;1615;6;310
EDDF;LFSB;DLH;DLH6PH;CRJ9;202025723;161101;1657;161101;1645;6;230
LEBL;EGLL;BAW;BAW68BC;A320;202010936;161101;0709;161101;0655;7;360
ENGM;ENZV;SWN;SWN40S;ATP;202028183;161101;1833;161101;1825;4;160
EDDM;LFML;DLH;DLH03T;E190;202022578;161101;1455;161101;1445;5;350
ENGM;ENVA;SWN;SWN70T;ATP;202028165;161101;1833;161101;1825;4;150
ENGM;ENBR;SWN;SWN50F;ATP;202028152;161101;1833;161101;1825;4;160
LSZH;LJLJ;ADR;ADR37Z;CRJ9;202028272;161101;1840;161101;1830;1;350
LIML;LIRA;LSA;LSA203;F2TH;202028300;161101;1845;161101;1830;7;290
ENGM;ENCN;SAS;SAS211;B738;202013036;161101;0830;161101;0820;6;360
EBBR;EDDM;DLH;DLH4KA;E190;202025456;161101;1648;161101;1635;7;370
LSGG;ELLX;LGL;LGL8364;DH8D;202025156;161101;1638;161101;1625;3;240
EGLL;LFPO;BAW;BAW332P;A319;202011099;161101;0720;161101;0700;10;230
LIML;LIRF;AZA;AZA5RK;E170;202008938;161101;0538;161101;0530;0;350
EDDM;LOWG;DLH;DLH03A;CRJ9;202026495;161101;1725;161101;1715;5;290
LSZH;ELLX;SWR;SWR750;RJ1H;202012563;161101;0810;161101;0800;1;180
EDDS;EDDL;BER;BER472R;DH8D;202008663;161101;0521;161101;0515;0;220
EDDF;EGLC;DLH;DLH934;E190;202023288;161101;1527;161101;1515;6;380
ENGM;ESSA;SAS;SAS864;B738;202013011;161101;0837;161101;0822;11;330
EDDM;EDDW;DLH;DLH4RV;E190;202026404;161101;1726;161101;1715;6;340
EDDM;EDLP;DLH;DLH4WF;CRJ9;202026732;161101;1747;161101;1736;6;300
LEBL;LSZH;GAC;GAC464B;C510;202023649;161101;1548;161101;1530;11;340
LIML;LIEO;ISS;ISS12NV;MD82;202012673;161101;0748;161101;0740;0;290
EGLL;LSGG;BAW;BAW724;A319;202011045;161101;0719;161101;0700;9;370
EDDM;EDDS;DLH;DLH7HF;CRJ9;202027290;161101;1800;161101;1750;5;220
EDDM;ELLX;DLH;DLH1KF;CRJ9;202026942;161101;1746;161101;1735;6;240
EDDM;EHAM;DLH;DLH5NL;CRJ9;202025569;161101;1703;161101;1652;6;400
LEMD;LFPO;AEA;AEA1027;B738;202010060;161101;0633;161101;0615;10;360
LIML;LIEO;ISS;ISS12EH;MD82;202021436;161101;1408;161101;1400;0;290
EDDM;LHBP;DLH;DLH9HX;E190;202027178;161101;1755;161101;1745;5;330
ENGM;EDDM;DLH;DLH4LA;E190;202026763;161101;1745;161101;1735;6;370
EGLL;EDDF;BAW;BAW902N;A320;202011279;161101;0725;161101;0705;10;330
LEMD;LFPB;AHO;AHO832X;E35L;202022634;161101;1507;161101;1445;14;360
LIML;EDDT;AZA;AZA406;E190;202009123;161101;0543;161101;0535;0;390
ENGM;EBBR;BEL;BEL51J;A319;202009058;161101;0545;161101;0535;6;380
EDDF;EKCH;SAS;SAS640;A320;202013072;161101;0837;161101;0825;6;390
LIRF;EBBR;BEL;BEL88F;A320;202009095;161101;0550;161101;0535;8;380
EDDM;EDDK;DLH;DLH8ET;E190;202027715;161101;1815;161101;1805;5;240
EDDL;LOWS;BER;BER221Z;DH8D;202008753;161101;0525;161101;0520;0;230
EDDL;LEPA;TUI;TUI6PW;B738;202008315;161101;0502;161101;0450;7;370
ENGM;ENBO;NAX;NAX50A;B738;202025729;161101;1650;161101;1641;5;350
LSZH;EDDT;BER;BER765Z;A319;202008752;161101;0534;161101;0520;5;380
ENGM;EKCH;NAX;NAX948;B738;202025308;161101;1640;161101;1630;6;350
LEBL;LEGR;VLG;VLG20KN;A320;202013387;161101;0847;161101;0835;5;390
LSZH;LSMD;HBL;HBLUK;DA42;202016270;161101;1040;161101;1030;1;080
ENGM;LFPO;NAX;NAX96Q;B738;202025944;161101;1705;161101;1655;6;380
EGLL;LIRF;BAW;BAW548;A320;202011092;161101;0719;161101;0700;9;370
EGLL;LPPT;BAW;BAW500;A320;202011250;161101;0726;161101;0705;11;370
EDDF;LGRP;TUI;TUI9TB;B738;202008012;161101;0424;161101;0405;13;410
UKBB;UKLN;AUI;AUI041;E145;202028487;161101;1848;161101;1840;4;260
EGLL;EDDM;BAW;BAW948M;A320;202011370;161101;0730;161101;0710;10;390
EGLL;LOWW;BAW;BAW696V;A320;202011372;161101;0730;161101;0710;10;370
EFHK;ENGM;SAS;SAS2703;B736;202013188;161101;0838;161101;0828;7;400
EGLL;EPWA;LOT;LOT282;B734;202019003;161101;1235;161101;1215;10;350
ENGM;EKCH;NAX;NAX932;B738;202010614;161101;0650;161101;0635;11;410
ENGM;EPWA;NAX;NAX1020;B738;202015481;161101;1010;161101;1000;6;370
EGLL;LSZH;BAW;BAW710;A320;202011326;161101;0729;161101;0710;9;290
EGLL;EDDT;BAW;BAW990G;A321;202011306;161101;0729;161101;0710;9;370
ENGM;EETN;ADR;ADR38A;CRJ9;202028545;161101;1850;161101;1840;6;370
LKPR;EBBR;BEL;BEL70V;A319;202009260;161101;0553;161101;0545;2;380
LIPZ;LIRF;AZA;AZA8PZ;A319;202009294;161101;0556;161101;0545;5;330
EBBR;EDDP;BCS;BCS123;B752;202007165;161101;0100;161101;0045;9;350
LFPG;EGGD;BMR;BMR188D;E145;202028564;161101;1901;161101;1845;11;300
LIMC;LTBA;KKK;KKK6PB;A320;202021618;161101;1415;161101;1404;5;390
ENGM;ENCN;NAX;NAX276;B738;202023491;161101;1529;161101;1520;5;300
EDDF;LOWI;AUA;AUA278;DH8D;202012146;161101;0751;161101;0745;0;230
EDDS;LEPA;TUI;TUI3EM;B738;202008319;161101;0500;161101;0454;0;390
EDDF;LOWI;AUA;AUA286;DH8D;202017561;161101;1128;161101;1120;2;210
ENGM;EHAM;NAX;NAX1258;B738;202027772;161101;1815;161101;1805;6;380
EGLL;LKPR;BAW;BAW854;A320;202011579;161101;0741;161101;0720;11;370
LEMD;LPPT;TAP;TAP1023;A319;202010774;161101;0659;161101;0645;6;330
EBBR;LFPG;BEL;BEL8VJ;A320;202009562;161101;0605;161101;0559;0;190
EBBR;LFPG;BEL;BEL3633;A320;202009650;161101;0614;161101;0600;8;190
LFPG;ELLX;LGL;LGL8020;DH8D;202025790;161101;1705;161101;1650;10;190
LSZH;EIDW;SWR;SWR42H;A321;202013018;161101;0832;161101;0820;3;360
LIML;EDDL;AZA;AZA418;E170;202009426;161101;0558;161101;0550;0;380
LEBL;EPWA;VLG;VLG88LN;A320;202013805;161101;0859;161101;0850;2;360
LEBL;LFLL;VLG;VLG1222;A320;202013767;161101;0902;161101;0850;5;300
LEBL;LFPG;EZY;EZY94UQ;A319;202013788;161101;0857;161101;0840;10;340
EDDM;LFSB;DLH;DLH9KJ;CRJ9;202027349;161101;1800;161101;1750;5;220
ENGM;ENVA;NAX;NAX764;B738;202025557;161101;1651;161101;1641;6;310
ENGM;ENBR;NAX;NAX624;B738;202025576;161101;1651;161101;1642;5;300
LEMD;LIRF;AEA;AEA1043;B738;202009563;161101;0618;161101;0600;10;400
EDDF;LOWS;AUA;AUA262;F100;202012347;161101;0801;161101;0755;0;270
EDDM;LJLJ;ADR;ADR9L;CRJ9;202028801;161101;1905;161101;1855;5;270
EDDM;LFLL;DLH;DLH48X;CRJ9;202026932;161101;1745;161101;1735;5;310
EFHK;EVRA;FIN;FIN5M;AT75;202011779;161101;0731;161101;0728;0;220
EDDF;LOWS;AUA;AUA264;F100;202017772;161101;1138;161101;1130;2;270
LIPZ;EBBR;BEL;BEL19V;A319;202009460;161101;0608;161101;0555;7;380
LIML;EBBR;BEL;BEL12F;A319;202009470;161101;0603;161101;0555;0;340
LIML;LICC;AZA;AZA1746;A320;202009439;161101;0603;161101;0555;0;390
LIML;EDDF;AZA;AZA71G;E170;202009483;161101;0553;161101;0545;0;320
LSGG;LEST;EZS;EZS31LC;A320;202013877;161101;0908;161101;0855;3;310
EGLL;LEMD;BAW;BAW71MA;A321;202011689;161101;0742;161101;0725;7;350
ENGM;LEMG;NAX;NAX1802;B738;202020428;161101;1320;161101;1310;6;350
EFHK;ESOW;NTJ;NTJ3588;SF34;202028954;161101;1910;161101;1903;4;180
LEBL;EDTY;DCB;DCBEN;C56X;202029949;161101;2001;161101;1945;9;360
LSZH;EKCH;AOJ;AOJ75D;C25A;202028912;161101;1910;161101;1900;1;400
LIRF;LFPO;EZY;EZY18ZR;A320;202013896;161101;0907;161101;0852;8;360
EGLL;EDDS;BAW;BAW918;A319;202011736;161101;0744;161101;0725;9;390
EFHK;EFOU;FIN;FIN5RA;E190;202011863;161101;0739;161101;0730;6;400
LSZH;LSGG;SWR;SWR51KJ;A320;202013302;161101;0842;161101;0830;3;150
LSGG;LIRF;AZA;AZA51J;E170;202009825;161101;0613;161101;0600;3;390
LSGG;LSZH;DWT;DWT022;SB20;202009791;161101;0614;161101;0600;4;160
LIML;LIRF;AZA;AZA2013;A319;202009597;161101;0613;161101;0603;2;350
LIMC;LIRF;AZA;AZA1TX;E170;202009785;161101;0616;161101;0600;10;350
EIDW;EIDL;STK;STK48D;AT43;202028897;161101;1913;161101;1900;2;140
LEMD;LPPT;EZY;EZY15NW;A319;202013946;161101;0906;161101;0850;8;310
EIDW;EIKY;STK;STK8K;AT76;202028647;161101;1903;161101;1850;2;140
LEMD;LIMC;AEA;AEA1065;B738;202010789;161101;0703;161101;0645;10;400
LFPG;EGGW;EZY;EZY57PH;A319;202013972;161101;0919;161101;0900;14;240
LIML;EBBR;AZA;AZA148;E170;202009758;161101;0608;161101;0600;0;380
LFPG;LIRF;AZA;AZA317;A320;202009686;161101;0619;161101;0600;14;390
LIRF;EKCH;IBK;IBK1020;B738;202010232;161101;0640;161101;0620;13;370
LFPG;LIMC;FDX;FDX5168;A306;202007529;161101;0254;161101;0230;19;330
LEBL;EDDF;DLH;DLH01A;A321;202008504;161101;0510;161101;0500;3;360
EDDM;EGKK;EZY;EZY97NZ;A319;202013627;161101;0902;161101;0851;6;380
LSZH;EDDL;BER;BER191J;A319;202009306;161101;0559;161101;0545;5;380
LFPG;EDDK;FDX;FDX5028;B752;202007559;161101;0300;161101;0236;19;230
EDDL;LTBA;KKK;KKK5LP;A320;202020348;161101;1330;161101;1315;10;370
LFPG;LEMD;FDX;FDX5245;A306;202007560;161101;0302;161101;0238;19;350
LEBL;LHBP;VLG;VLG8802;A319;202013947;161101;0915;161101;0900;8;380
EGLL;EGNT;SHT;SHT12J;A320;202011869;161101;0755;161101;0735;10;280
EFHK;EYVI;FIN;FIN76M;AT75;202011966;161101;0741;161101;0738;0;210
LIMC;UBBB;AZG;AZG172;B744;202006974;161101;0013;161031;2355;12;350
EDDL;EKBI;SUS;SUS04D;J328;202027813;161101;1817;161101;1810;2;310
LSGG;EBBR;BEL;BEL726;A320;202009888;161101;0618;161101;0605;3;300
EBBR;LEBL;BEL;BEL6BC;A319;202009848;161101;0618;161101;0605;7;390
ENGM;EKAH;SUS;SUS72G;J328;202027398;161101;1802;161101;1750;8;300
ENGM;EKBI;SUS;SUS68;J328;202025768;161101;1702;161101;1650;8;300
ENGM;EKYT;SUS;SUS76K;JS32;202025117;161101;1637;161101;1625;8;160
LFPG;LOWW;FDX;FDX5212;B752;202007661;161101;0327;161101;0300;22;380
ENGM;EDDB;NAX;NAX8GB;B738;202026033;161101;1710;161101;1700;6;370
ENGM;EKAH;SUS;SUS70G;J328;202013816;161101;0903;161101;0850;9;300
ENGM;ENEV;NAX;NAX6TC;B738;202025916;161101;1704;161101;1655;5;390
EDDL;EKBI;SUS;SUS02D;J328;202013677;161101;0856;161101;0845;6;310
ENGM;EKBI;SUS;SUS66;J328;202013164;161101;0841;161101;0830;7;300
ENGM;ENAL;NAX;NAX414;B738;202025888;161101;1706;161101;1657;5;300
EGLL;LFBO;BAW;BAW2DP;A319;202011914;161101;0754;161101;0735;9;330
EFHK;ESSA;NAX;NAX4288;B738;202025933;161101;1703;161101;1653;7;340
EDDB;ENBR;NAX;NAX61C;B738;202025905;161101;1703;161101;1655;3;380
LIPZ;LSZH;SWR;SWR1665;F100;202029028;161101;1916;161101;1905;5;180
EGLL;LIMC;BAW;BAW572;A319;202011866;161101;0754;161101;0735;9;390
LFPG;LFSB;FDX;FDX5083;B752;202007762;161101;0326;161101;0306;15;310
LIRF;LSZH;SWR;SWR174B;A321;202013488;161101;0855;161101;0840;8;360
LSZH;ENGM;SWR;SWR127Y;A319;202013477;161101;0852;161101;0840;3;390
LIML;LIBD;AZA;AZA1637;A319;202010049;161101;0620;161101;0607;5;390
LSZH;LGAV;SWR;SWR185N;A320;202013495;161101;0852;161101;0840;3;370
LSZH;LEMG;SWR;SWR219J;A321;202013555;161101;0850;161101;0840;1;350
EBBR;LOWW;BEL;BEL1WS;A319;202009981;161101;0623;161101;0610;7;390
EGLL;LFML;BAW;BAW366;A320;202011995;161101;0759;161101;0740;9;370
EIDW;EHAM;EIN;EIN60A;A320;202009934;161101;0616;161101;0605;0;370
EDDB;EGCC;EZY;EZY83JY;A320;202014299;161101;0920;161101;0910;5;380
LIRF;LFSB;EZS;EZS35ZU;A319;202014340;161101;0921;161101;0906;8;380
EDDS;LOWW;GWI;GWI2K;A319;202020939;161101;1349;161101;1340;3;350
LEBL;LIPE;VLG;VLG6524;A320;202014280;161101;0924;161101;0910;7;300
EBBR;EBAW;OOG;OOGEE;PC12;202029245;161101;1940;161101;1915;19;080
LEMD;EHAM;AEA;AEA1091;B738;202010224;161101;0634;161101;0620;6;360
EDDF;EGLF;GEG;GEGVO;F900;202025296;161101;1640;161101;1630;4;450
LEBL;LSZH;SWR;SWR1953;A321;202013641;161101;0856;161101;0845;4;340
EGLL;ESGG;BAW;BAW790;A320;202012015;161101;0755;161101;0735;10;390
EDDF;LSZH;DLH;DLH5JT;CRJ9;202008944;161101;0540;161101;0530;4;230
EGLL;EKBI;BAW;BAW804;A319;202012138;161101;0804;161101;0745;9;390
LEMD;LSGG;EZS;EZS95AD;A320;202014312;161101;0919;161101;0900;11;380
LIMC;LICC;EZY;EZY2843;A319;202010084;161101;0625;161101;0615;4;390
LSZH;LTBA;KKK;KKK8YJ;A320;202022253;161101;1440;161101;1430;1;370
LFPG;EPLL;ADR;ADR327;CRJ7;202029372;161101;1937;161101;1920;12;390
EBBR;LBSF;LZB;LZB408;E190;202029395;161101;1934;161101;1920;8;390
EGLL;EGPF;SHT;SHT6G;A319;202012257;161101;0808;161101;0750;8;340
EGLL;EGPH;SHT;SHT8F;B763;202012279;161101;0811;161101;0750;11;360
LSGG;EDDM;SWR;SWR1122;A319;202013778;161101;0903;161101;0850;3;310
EGLL;LSZH;SWR;SWR32V;A320;202015788;161101;1024;161101;1000;14;390
EDDL;LSGG;GWI;GWI32B;A319;202009900;161101;0616;161101;0605;6;330
EDDS;EDDV;BER;BER429N;DH8D;202009856;161101;0611;161101;0605;0;240
EDDL;EGGD;BMR;BMR68NC;E145;202029400;161101;1926;161101;1920;1;360
LSGG;LPPR;EZY;EZY92NK;A320;202014467;161101;0928;161101;0915;3;390
LIRF;EHAM;EZY;EZY81GJ;A319;202014562;161101;0926;161101;0910;9;380
EGLL;EDDV;BAW;BAW976;A320;202012162;161101;0809;161101;0750;9;370
ENGM;ENBR;NAX;NAX626;B738;202026532;161101;1729;161101;1720;5;300
ENGM;ENZV;NAX;NAX544;B738;202026449;161101;1725;161101;1715;6;300
EDDM;LGTS;AEE;AEE501;A320;202014557;161101;0930;161101;0920;5;370
EBBR;EETN;ADR;ADR7178;F100;202029476;161101;1941;161101;1925;10;350
LKPR;EVRA;BTI;BTI482;DH8D;202020505;161101;1331;161101;1325;0;250
EGLL;UKBB;BAW;BAW882;A319;202012316;161101;0814;161101;0755;9;390
EGLL;LSGG;SWR;SWR20R;A320;202016715;161101;1104;161101;1045;9;350
LFPG;LSZH;SWR;SWR63D;A320;202013861;161101;0914;161101;0855;14;290
EIDW;EGLC;BCY;BCY12F;RJ85;202023529;161101;1538;161101;1525;2;330
LSGG;LFRS;EZS;EZS36PE;A319;202014673;161101;0940;161101;0927;3;340
