EDDS;LFPG;AFR;AFR409X;E190;204797903;170223;1046;170223;1035;3;240
LIMC;LFRS;HOP;HOP3013;CRJ7;204798500;170223;1102;170223;1050;12;360
LEBL;LROP;ROT;ROT422R;B737;204798055;170223;1043;170223;1030;7;410
LFPG;LROP;ROT;ROT382J;B733;204799314;170223;1140;170223;1125;10;370
LEMD;LROP;ROT;ROT416N;B733;204799111;170223;1135;170223;1115;13;370
ENGM;LFPG;AFR;AFR775M;E190;204798584;170223;1105;170223;1055;9;360
LIRF;LFBD;HOP;HOP213Z;E170;204799753;170223;1208;170223;1153;15;340
LFPG;EKBI;AFR;AFR1264;RJ85;204799958;170223;1211;170223;1150;16;350
LFPG;EDDN;AFR;AFR210Q;E170;204799877;170223;1207;170223;1150;12;300
LFPG;LFSB;ZZZ;AF292TY;E170;204799844;170223;1205;170223;1150;10;310
LFPG;LJLJ;AFR;AFR186J;E170;204799993;170223;1210;170223;1155;10;350
LFPG;EDDF;AFR;AFR218B;E190;204799165;170223;1141;170223;1120;16;230
LFPG;ESGG;AFR;AFR1452;E190;204800143;170223;1221;170223;1200;16;370
LFPG;EDDL;AFR;AFR1506;E190;204799897;170223;1211;170223;1150;16;230
LFPG;LFRN;ZZZ;AF678BW;E170;204800096;170223;1215;170223;1200;10;180
LIPZ;LFLL;HOP;HOP452C;CRJX;204799868;170223;1157;170223;1150;0;320
EBBR;LFLL;HOP;HOP4313;E145;204800310;170223;1218;170223;1205;6;330
LKPR;LFLL;HOP;HOP413F;CRJX;204800008;170223;1202;170223;1155;1;350
LFPG;LFBP;ZZZ;AF534ME;E190;204800659;170223;1235;170223;1220;10;350
LFPG;EDDS;AFR;AFR1508;E170;204800208;170223;1215;170223;1200;10;250
LIMC;LFLL;HOP;HOP4503;E145;204800992;170223;1247;170223;1235;12;220
LFPG;ENGM;AFR;AFR374Q;E190;204800962;170223;1256;170223;1235;16;370
LKPR;LROP;ROT;ROT226A;B737;204802254;170223;1343;170223;1335;2;410
EDDL;LFPG;AFR;AFR1507;E190;204802377;170223;1357;170223;1345;5;240
EDDS;LFPG;AFR;AFR509F;E170;204802656;170223;1406;170223;1355;3;240
LFPG;EGPH;AFR;AFR486Y;E190;204802508;170223;1411;170223;1350;16;360
LEMD;EDDF;LAN;LAN704;B789;204802983;170223;1418;170223;1405;6;400
LFPG;LFBZ;ZZZ;AF656NK;E170;204803702;170223;1450;170223;1435;10;350
LFPG;EDDL;AFR;AFR406K;E190;204803903;170223;1506;170223;1445;16;230
LFPG;EDDF;AFR;AFR113U;E190;204803592;170223;1451;170223;1430;16;230
EDDF;LFPG;AFR;AFR219W;E190;204801921;170223;1342;170223;1325;8;220
LFPG;LROP;ROT;ROT384U;A318;204804704;170223;1536;170223;1520;11;390
LFPG;LEBB;AFR;AFR576X;E170;204804525;170223;1525;170223;1510;10;310
EGLL;LROP;ROT;ROT392F;A318;204804728;170223;1638;170223;1615;13;390
LFPG;EDDN;AFR;AFR810J;E170;204804749;170223;1541;170223;1520;16;300
LIMC;LUKK;MLD;MLD894;A319;204804273;170223;1511;170223;1500;11;390
LFPG;LDZA;AFR;AFR560G;E170;204802981;170223;1420;170223;1405;10;350
ENGM;LFPG;AFR;AFR775B;E190;204805285;170223;1555;170223;1545;9;360
LFPG;EDDW;AFR;AFR152Y;E170;204804792;170223;1546;170223;1525;16;370
LFPG;LIMF;AFR;AFR202G;E190;204805312;170223;1615;170223;1600;10;350
LFPG;LFLC;ZZZ;AF756RV;E170;204805844;170223;1620;170223;1605;10;250
EDDF;LFPG;AFR;AFR319D;E190;204806546;170223;1654;170223;1635;10;220
LFPG;EDDS;AFR;AFR808E;E190;204804870;170223;1545;170223;1530;10;250
EDDS;LFPG;AFR;AFR809B;E190;204807776;170223;1736;170223;1725;3;240
LFPG;LFSB;ZZZ;AF392RU;E170;204805510;170223;1610;170223;1555;10;310
EDDL;LFRS;HOP;HOP300H;E145;204806571;170223;1644;170223;1635;2;340
EBBR;LFLL;HOP;HOP431T;E145;204806870;170223;1658;170223;1645;6;330
EDDL;LFPG;AFR;AFR407P;E190;204806837;170223;1656;170223;1645;4;240
LFPG;EDDF;AFR;AFR118H;E190;204806984;170223;1711;170223;1650;16;230
LIPZ;LFLL;HOP;HOP452N;CRJX;204806921;170223;1657;170223;1650;0;320
LIMC;LFLL;HOP;HOP507R;AT75;204807344;170223;1712;170223;1705;7;220
EDDF;LROP;ROT;ROT306P;B737;204807696;170223;1806;170223;1746;11;410
EGCC;EGSS;ABR;ABR5NA;AT72;204809482;170223;1855;170223;1835;19;150
EDDF;LFPG;AFR;AFR119K;E190;204809711;170223;1908;170223;1850;9;220
LFPG;ESGG;AFR;AFR552K;E190;204809732;170223;1911;170223;1850;16;370
EIDW;EGNX;CWY;CWY2103;PA31;1500937054;170223;1931;170223;1920;0;100
LIMC;LFML;TJT;TJT9016;B190;204810443;170223;1935;170223;1925;10;230
LFPG;EGPH;AFR;AFR1886;E190;204810516;170223;1951;170223;1930;16;360
EDDL;LFPG;AFR;AFR100Z;E190;204810664;170223;1947;170223;1935;5;240
EDDF;LEMD;LAN;LAN705;B789;204809285;170223;1848;170223;1830;9;410
LFPG;LFRN;ZZZ;AF638CS;E170;204810864;170223;2000;170223;1945;10;180
LFPG;EDDN;AFR;AFR310X;E170;204809728;170223;1911;170223;1850;16;300
LIPZ;LFPG;ABR;ABR6EC;AT43;204811221;170223;2013;170223;2000;6;240
LFPG;ENGM;AFR;AFR274L;E190;204808063;170223;1756;170223;1735;16;370
ENGM;EKCH;ABR;ABR2SL;AT43;204809721;170223;1848;170223;1840;7;230
LFPG;EDDL;AFR;AFR473V;E190;204808163;170223;1801;170223;1740;16;230
LFPG;EDDS;AFR;AFR608H;E190;204810404;170223;1935;170223;1920;10;250
LFPG;EGPD;AFR;AFR472F;E170;204808599;170223;1821;170223;1800;16;360
EBBR;LROP;ROT;ROT374L;B737;204809237;170223;1848;170223;1835;6;410
LFPG;EDDF;AFR;AFR873L;E190;204811234;170223;2021;170223;2000;16;230
EDDM;LROP;ROT;ROT312N;B733;204809704;170223;1905;170223;1854;6;370
LIRF;LFPG;ABR;ABR7CK;AT43;204811877;170223;2026;170223;2020;6;200
EDDS;LFLL;TJT;TJT048;B190;204809715;170223;1858;170223;1850;0;230
LFPG;LFBP;ZZZ;AF532SF;E190;204810141;170223;1925;170223;1910;10;350
LFPG;LEBB;AFR;AFR1376;E190;204810680;170223;1950;170223;1935;10;350
LFPG;LFSB;ZZZ;AF092CA;E170;204810662;170223;1950;170223;1935;10;310
LFPG;EKBI;AFR;AFR764X;E170;204810607;170223;1951;170223;1930;16;370
LFPG;EDDV;AFR;AFR438G;E170;204810794;170223;2001;170223;1940;16;350
LFPG;LIMJ;AFR;AFR913M;E170;204810779;170223;1955;170223;1940;10;350
LFPG;LFLC;ZZZ;AF758JJ;E170;204810961;170223;2005;170223;1950;10;250
EBBR;LFSB;BCS;BCS4908;B734;204789138;170223;0327;170223;0310;10;290
EIDW;EHBK;IMX;IMX359;AT72;204789296;170223;0356;170223;0345;0;190
LFPG;LFBO;NPT;NPT5629;B733;204789464;170223;0418;170223;0400;13;290
LFPG;LFRN;SRR;SRR6316;B762;204789498;170223;0415;170223;0400;10;180
EGLL;LCLK;AEE;AEE773;A320;204786334;170222;2059;170222;2040;9;390
LEBL;LROP;WZZ;WZZ1DR;A321;204787278;170222;2127;170222;2110;11;370
EFHK;LEMG;IBK;IBK5123;B738;204784583;170222;1911;170222;1850;19;380
EDDS;EDDT;GWI;GWI3002;A319;204788168;170222;2326;170222;2315;3;330
EBBR;LFBD;BCS;BCS1846;B734;204789752;170223;0505;170223;0450;8;310
EDDS;LSZH;SWR;SWR117R;F100;204789782;170223;0500;170223;0452;0;130
EGGW;LBSF;WZZ;WZZ1053;A320;204787230;170222;2125;170222;2105;15;390
EGLL;LMML;AMC;AMC103;A319;204786713;170222;2050;170222;2030;10;390
EDDM;LGAV;SRR;SRR6118;B762;204789824;170223;0503;170223;0450;8;390
LEMD;LROP;WZZ;WZZ1419;A321;204787382;170222;2139;170222;2115;17;360
EDDM;UGTB;DLH;DLH2556;A319;204786794;170222;2105;170222;2055;5;370
