LFPG;LFRB;FPO;FPO5561;B190;198119791;160630;2336;160630;2315;16;230
LEMD;LUKK;MLD;MLD854;E190;198119757;160630;2326;160630;2310;9;370
LEBL;EGGW;VLG;VLG7966;A320;1501166183;160630;2308;160630;2300;5;380
UKBB;LTAI;ANR;ANR5601;B734;198119650;160630;2310;160630;2300;7;350
LFPG;LEST;VLG;VLG82TC;A320;198119458;160630;2246;160630;2235;6;350
LIRF;EDDB;DIR;DIRWR;C525;198119582;160630;2305;160630;2250;8;320
LEBL;LEAS;VLG;VLG1571;A320;1501186183;160630;2325;160630;2315;7;330
EBBR;LEBL;VLG;VLG8991;A320;198119952;160701;0011;160630;2355;9;310
LFPG;LFMT;SWN;SWN5745;B734;198119783;160630;2348;160630;2325;18;310
LFPG;LFBO;SWN;SWN5629;B733;198119787;160630;2348;160630;2325;18;290
LEBL;LIEO;VLG;VLG6142;A320;198119868;160630;2354;160630;2340;11;360
ENGM;LBBG;NAX;NAX7UV;B738;198118822;160630;2141;160630;2130;10;370
LEBL;ESSA;VLG;VLG911P;B752;198120146;160701;0027;160701;0015;9;320
LIPZ;LEBL;VLG;VLG6403;A320;1501366183;160630;2351;160630;2340;8;290
LEBL;LIPZ;VLG;VLG6402;A320;1501036183;160630;2320;160630;2310;7;300
ENGM;LGKO;NAX;NAX1892;B738;198119117;160630;2209;160630;2155;13;370
LFPG;LIME;BCS;BCS7332;B734;198120274;160701;0105;160701;0045;15;310
LFPG;EGNX;BCS;BCS2582;B734;198120182;160701;0050;160701;0030;15;260
LFPG;EDDF;ABR;ABR6TR;AT73;198120623;160701;0217;160701;0200;12;190
LFPG;EINN;ABR;ABR7BN;AT43;198120626;160701;0232;160701;0214;13;180
LFPG;LKPR;ABR;ABR2RG;AT72;198120629;160701;0218;160701;0157;16;230
LFPG;LFLL;ABR;ABR6ML;AT72;198120699;160701;0228;160701;0210;13;190
LFPG;EPWA;ABR;ABR1WA;AT72;198120752;160701;0233;160701;0212;16;210
LFPG;LIRF;ABR;ABR8CK;AT72;198120704;160701;0235;160701;0214;16;210
